well,ingredient1,concentration1,unit1,ingredient2,...
B8,puc19,25.35709090909091,concentration,m169,0.7966363636363636,concentration,m168,0.8145,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.5022727272727273,fraction
B9,puc19,22.187454545454546,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,1.6065454545454545,concentration,m164,1.584159090909091,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.42727272727272725,fraction
C1,puc19,26.941909090909093,concentration,m169,0.10390909090909091,concentration,m168,0.11106818181818182,concentration,m167,0.1005,concentration,m166,0.10847727272727273,concentration,m165,0.10254545454545455,concentration,m164,0.11052272727272727,concentration,m163,0.10275,concentration,m162,12.654909090909092,concentration,water,0.6022727272727273,fraction
C10,puc19,21.923318181818182,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,1.5745,concentration,m166,0.21695454545454546,concentration,m165,1.6065454545454545,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.42272727272727273,fraction
C11,puc19,22.187454545454546,concentration,m169,1.5932727272727272,concentration,m168,0.18511363636363637,concentration,m167,1.5745,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.42272727272727273,fraction
C12,puc19,7.6599545454545455,concentration,m169,1.5932727272727272,concentration,m168,1.5919772727272727,concentration,m167,1.5745,concentration,m166,1.591,concentration,m165,1.6065454545454545,concentration,m164,1.584159090909091,concentration,m163,1.5755,concentration,m162,12.654909090909092,concentration,water,0.09772727272727273,fraction
C2,puc19,25.62122727272727,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,12.654909090909092,concentration,water,0.5704545454545454,fraction
C3,puc19,23.244,concentration,m169,0.41563636363636364,concentration,m168,0.40725,concentration,m167,0.402,concentration,m166,0.39775,concentration,m165,0.4101818181818182,concentration,m164,0.40525,concentration,m163,0.411,concentration,m162,12.654909090909092,concentration,water,0.49772727272727274,fraction
C4,puc19,17.96127272727273,concentration,m169,0.7966363636363636,concentration,m168,0.8145,concentration,m167,0.804,concentration,m166,0.7955,concentration,m165,0.7861818181818182,concentration,m164,0.8105,concentration,m163,0.78775,concentration,m162,12.654909090909092,concentration,water,0.3659090909090909,fraction
C5,puc19,26.413636363636364,concentration,m169,0.20781818181818182,concentration,m168,0.8145,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.5318181818181819,fraction
C6,puc19,25.092954545454546,concentration,m169,0.7966363636363636,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.78775,concentration,m162,11.924818181818182,concentration,water,0.5045454545454545,fraction
C7,puc19,25.092954545454546,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.804,concentration,m166,0.21695454545454546,concentration,m165,0.7861818181818182,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.5022727272727273,fraction
C8,puc19,25.092954545454546,concentration,m169,0.7966363636363636,concentration,m168,0.18511363636363637,concentration,m167,0.804,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.5022727272727273,fraction
C9,puc19,22.187454545454546,concentration,m169,1.5932727272727272,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,1.5755,concentration,m162,11.924818181818182,concentration,water,0.425,fraction
D1,puc19,30.375681818181818,concentration,m169,0.10390909090909091,concentration,m168,0.11106818181818182,concentration,m167,0.1005,concentration,m166,0.10847727272727273,concentration,m165,0.10254545454545455,concentration,m164,0.11052272727272727,concentration,m163,0.10275,concentration,m162,11.194727272727272,concentration,water,0.5863636363636363,fraction
D10,puc19,22.187454545454546,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,1.591,concentration,m165,1.6065454545454545,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.42727272727272725,fraction
D11,puc19,22.187454545454546,concentration,m169,0.20781818181818182,concentration,m168,1.5919772727272727,concentration,m167,1.5745,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.42727272727272725,fraction
D12,puc19,11.093727272727273,concentration,m169,1.5932727272727272,concentration,m168,1.5919772727272727,concentration,m167,1.5745,concentration,m166,1.591,concentration,m165,1.6065454545454545,concentration,m164,1.584159090909091,concentration,m163,1.5755,concentration,m162,11.194727272727272,concentration,water,0.08181818181818182,fraction
D2,puc19,29.055,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.194727272727272,concentration,water,0.5545454545454546,fraction
D3,puc19,26.413636363636364,concentration,m169,0.41563636363636364,concentration,m168,0.40725,concentration,m167,0.402,concentration,m166,0.39775,concentration,m165,0.4101818181818182,concentration,m164,0.40525,concentration,m163,0.411,concentration,m162,11.194727272727272,concentration,water,0.48409090909090907,fraction
D4,puc19,21.395045454545453,concentration,m169,0.7966363636363636,concentration,m168,0.8145,concentration,m167,0.804,concentration,m166,0.7955,concentration,m165,0.7861818181818182,concentration,m164,0.8105,concentration,m163,0.78775,concentration,m162,11.194727272727272,concentration,water,0.35,fraction
D5,puc19,26.1495,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.804,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.5318181818181819,fraction
D6,puc19,25.092954545454546,concentration,m169,0.20781818181818182,concentration,m168,0.8145,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.78775,concentration,m162,11.924818181818182,concentration,water,0.5045454545454545,fraction
D7,puc19,25.092954545454546,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.7955,concentration,m165,0.7861818181818182,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.5068181818181818,fraction
D8,puc19,25.092954545454546,concentration,m169,0.20781818181818182,concentration,m168,0.8145,concentration,m167,0.804,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.5022727272727273,fraction
D9,puc19,22.187454545454546,concentration,m169,0.20781818181818182,concentration,m168,1.5919772727272727,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,1.5755,concentration,m162,11.924818181818182,concentration,water,0.42954545454545456,fraction
E1,puc19,33.54531818181818,concentration,m169,0.10390909090909091,concentration,m168,0.11106818181818182,concentration,m167,0.1005,concentration,m166,0.10847727272727273,concentration,m165,0.10254545454545455,concentration,m164,0.11052272727272727,concentration,m163,0.10275,concentration,m162,9.491181818181818,concentration,water,0.575,fraction
E10,puc19,22.45159090909091,concentration,m169,1.5932727272727272,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,1.584159090909091,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.42727272727272725,fraction
E11,puc19,22.187454545454546,concentration,m169,1.5932727272727272,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,1.591,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.42954545454545456,fraction
E12,puc19,14.263363636363636,concentration,m169,1.5932727272727272,concentration,m168,1.5919772727272727,concentration,m167,1.5745,concentration,m166,1.591,concentration,m165,1.6065454545454545,concentration,m164,1.584159090909091,concentration,m163,1.5755,concentration,m162,9.491181818181818,concentration,water,0.07045454545454545,fraction
E2,puc19,32.224636363636364,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,9.491181818181818,concentration,water,0.5431818181818182,fraction
E3,puc19,29.847409090909093,concentration,m169,0.41563636363636364,concentration,m168,0.40725,concentration,m167,0.402,concentration,m166,0.39775,concentration,m165,0.4101818181818182,concentration,m164,0.40525,concentration,m163,0.411,concentration,m162,9.491181818181818,concentration,water,0.47045454545454546,fraction
E4,puc19,24.564681818181818,concentration,m169,0.7966363636363636,concentration,m168,0.8145,concentration,m167,0.804,concentration,m166,0.7955,concentration,m165,0.7861818181818182,concentration,m164,0.8105,concentration,m163,0.78775,concentration,m162,9.491181818181818,concentration,water,0.3386363636363636,fraction
E5,puc19,26.413636363636364,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.7955,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.5340909090909091,fraction
E6,puc19,25.092954545454546,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.804,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.78775,concentration,m162,11.924818181818182,concentration,water,0.5022727272727273,fraction
E7,puc19,25.092954545454546,concentration,m169,0.7966363636363636,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.8105,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.5045454545454545,fraction
E8,puc19,25.092954545454546,concentration,m169,0.7966363636363636,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.7955,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.5068181818181818,fraction
E9,puc19,21.923318181818182,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,1.5745,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,1.5755,concentration,m162,11.924818181818182,concentration,water,0.425,fraction
F1,puc19,36.97909090909091,concentration,m169,0.10390909090909091,concentration,m168,0.11106818181818182,concentration,m167,0.1005,concentration,m166,0.10847727272727273,concentration,m165,0.10254545454545455,concentration,m164,0.11052272727272727,concentration,m163,0.10275,concentration,m162,8.031,concentration,water,0.5590909090909091,fraction
F10,puc19,22.45159090909091,concentration,m169,0.20781818181818182,concentration,m168,1.5919772727272727,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,1.584159090909091,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.4318181818181818,fraction
F11,puc19,22.45159090909091,concentration,m169,0.20781818181818182,concentration,m168,1.5919772727272727,concentration,m167,0.201,concentration,m166,1.591,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.4318181818181818,fraction
F12,puc19,17.697136363636364,concentration,m169,1.5932727272727272,concentration,m168,1.5919772727272727,concentration,m167,1.5745,concentration,m166,1.591,concentration,m165,1.6065454545454545,concentration,m164,1.584159090909091,concentration,m163,1.5755,concentration,m162,8.031,concentration,water,0.05454545454545454,fraction
F2,puc19,35.65840909090909,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,8.031,concentration,water,0.5272727272727272,fraction
F3,puc19,33.01704545454545,concentration,m169,0.41563636363636364,concentration,m168,0.40725,concentration,m167,0.402,concentration,m166,0.39775,concentration,m165,0.4101818181818182,concentration,m164,0.40525,concentration,m163,0.411,concentration,m162,8.031,concentration,water,0.45681818181818185,fraction
F4,puc19,27.998454545454546,concentration,m169,0.7966363636363636,concentration,m168,0.8145,concentration,m167,0.804,concentration,m166,0.7955,concentration,m165,0.7861818181818182,concentration,m164,0.8105,concentration,m163,0.78775,concentration,m162,8.031,concentration,water,0.32272727272727275,fraction
F5,puc19,26.1495,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.7861818181818182,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.5340909090909091,fraction
F6,puc19,25.092954545454546,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.7955,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.78775,concentration,m162,11.924818181818182,concentration,water,0.5068181818181818,fraction
F7,puc19,25.35709090909091,concentration,m169,0.20781818181818182,concentration,m168,0.8145,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.8105,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.5022727272727273,fraction
F8,puc19,25.35709090909091,concentration,m169,0.20781818181818182,concentration,m168,0.8145,concentration,m167,0.201,concentration,m166,0.7955,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.5045454545454545,fraction
F9,puc19,22.187454545454546,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,1.591,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,1.5755,concentration,m162,11.924818181818182,concentration,water,0.42954545454545456,fraction
G1,puc19,40.14872727272727,concentration,m169,0.10390909090909091,concentration,m168,0.11106818181818182,concentration,m167,0.1005,concentration,m166,0.10847727272727273,concentration,m165,0.10254545454545455,concentration,m164,0.11052272727272727,concentration,m163,0.10275,concentration,m162,6.327454545454546,concentration,water,0.5477272727272727,fraction
G10,puc19,22.187454545454546,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,1.5745,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,1.584159090909091,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.42727272727272725,fraction
G11,puc19,22.187454545454546,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,1.5745,concentration,m166,1.591,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.42727272727272725,fraction
G12,puc19,20.86677272727273,concentration,m169,1.5932727272727272,concentration,m168,1.5919772727272727,concentration,m167,1.5745,concentration,m166,1.591,concentration,m165,1.6065454545454545,concentration,m164,1.584159090909091,concentration,m163,1.5755,concentration,m162,6.327454545454546,concentration,water,0.04318181818181818,fraction
G2,puc19,38.82804545454545,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,6.327454545454546,concentration,water,0.5159090909090909,fraction
G3,puc19,36.450818181818185,concentration,m169,0.41563636363636364,concentration,m168,0.40725,concentration,m167,0.402,concentration,m166,0.39775,concentration,m165,0.4101818181818182,concentration,m164,0.40525,concentration,m163,0.411,concentration,m162,6.327454545454546,concentration,water,0.4431818181818182,fraction
G4,puc19,31.16809090909091,concentration,m169,0.7966363636363636,concentration,m168,0.8145,concentration,m167,0.804,concentration,m166,0.7955,concentration,m165,0.7861818181818182,concentration,m164,0.8105,concentration,m163,0.78775,concentration,m162,6.327454545454546,concentration,water,0.31136363636363634,fraction
G5,puc19,26.413636363636364,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.8105,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.5318181818181819,fraction
G6,puc19,25.092954545454546,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.7861818181818182,concentration,m164,0.18420454545454545,concentration,m163,0.78775,concentration,m162,11.924818181818182,concentration,water,0.5045454545454545,fraction
G7,puc19,25.092954545454546,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.804,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.8105,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.5022727272727273,fraction
G8,puc19,25.092954545454546,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.804,concentration,m166,0.7955,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.5045454545454545,fraction
G9,puc19,22.187454545454546,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,1.6065454545454545,concentration,m164,0.18420454545454545,concentration,m163,1.5755,concentration,m162,11.924818181818182,concentration,water,0.42272727272727273,fraction
H1,puc19,43.5825,concentration,m169,0.10390909090909091,concentration,m168,0.11106818181818182,concentration,m167,0.1005,concentration,m166,0.10847727272727273,concentration,m165,0.10254545454545455,concentration,m164,0.11052272727272727,concentration,m163,0.10275,concentration,m162,4.867272727272727,concentration,water,0.5318181818181819,fraction
H10,puc19,22.45159090909091,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,1.591,concentration,m165,0.2050909090909091,concentration,m164,1.584159090909091,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.4318181818181818,fraction
H11,puc19,22.187454545454546,concentration,m169,1.5932727272727272,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,1.6065454545454545,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.42272727272727273,fraction
H12,puc19,24.300545454545453,concentration,m169,1.5932727272727272,concentration,m168,1.5919772727272727,concentration,m167,1.5745,concentration,m166,1.591,concentration,m165,1.6065454545454545,concentration,m164,1.584159090909091,concentration,m163,1.5755,concentration,m162,4.867272727272727,concentration,water,0.02727272727272727,fraction
H2,puc19,42.261818181818185,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,4.867272727272727,concentration,water,0.5,fraction
H3,puc19,39.62045454545454,concentration,m169,0.41563636363636364,concentration,m168,0.40725,concentration,m167,0.402,concentration,m166,0.39775,concentration,m165,0.4101818181818182,concentration,m164,0.40525,concentration,m163,0.411,concentration,m162,4.867272727272727,concentration,water,0.42954545454545456,fraction
H4,puc19,34.60186363636364,concentration,m169,0.7966363636363636,concentration,m168,0.8145,concentration,m167,0.804,concentration,m166,0.7955,concentration,m165,0.7861818181818182,concentration,m164,0.8105,concentration,m163,0.78775,concentration,m162,4.867272727272727,concentration,water,0.29545454545454547,fraction
H5,puc19,26.1495,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.18420454545454545,concentration,m163,0.78775,concentration,m162,11.924818181818182,concentration,water,0.5340909090909091,fraction
H6,puc19,25.092954545454546,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,0.8105,concentration,m163,0.78775,concentration,m162,11.924818181818182,concentration,water,0.5045454545454545,fraction
H7,puc19,25.35709090909091,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.7955,concentration,m165,0.2050909090909091,concentration,m164,0.8105,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.5045454545454545,fraction
H8,puc19,25.092954545454546,concentration,m169,0.7966363636363636,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.7861818181818182,concentration,m164,0.18420454545454545,concentration,m163,0.2055,concentration,m162,11.924818181818182,concentration,water,0.5045454545454545,fraction
H9,puc19,22.187454545454546,concentration,m169,0.20781818181818182,concentration,m168,0.18511363636363637,concentration,m167,0.201,concentration,m166,0.21695454545454546,concentration,m165,0.2050909090909091,concentration,m164,1.584159090909091,concentration,m163,1.5755,concentration,m162,11.924818181818182,concentration,water,0.42954545454545456,fraction
