m167_GvpN,m165_GvpJ,m166_GvpK,m163_GvpF,m164_GvpG,m168_GvpV,m169_GvpW,avg_chap_ratio,m567_GvpA,fmol_1x,combo_name,component_1,concentration(nM).1,component_2,concentration(nM).2,component_3,concentration(nM).3,component_4,concentration(nM).4,component_5,concentration(nM).5,component_6,concentration(nM).6,component_7,concentration(nM).7,component_8,concentration(nM).8,component_9,concentration(nM).9,neg_flag,fmol_A,fmol_avg_chap,A_chap_ratio,well_id,Plate
0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,12,50,50fmol_12xA_0.25xN_0.25xJ_0.25xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,8.87524581400233,0,600,12.5,48.0,O21,Plate 1
0.25,0.25,0.25,1.0,0.25,1.0,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_0.25xJ_0.25xK_1xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.587689968879472,0,600,23.214285714285715,25.846153846153847,O23,Plate 1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50,50fmol_0xA_0xN_0xJ_0xK_0xF_0xG_0xV_0xW_,m167_GvpN_50fmol,0.0,m165_GvpJ_50fmol,0.0,m166_GvpK_50fmol,0.0,m163_GvpF_50fmol,0.0,m164_GvpG_50fmol,0.0,m168_GvpV_50fmol,0.0,m169_GvpW_50fmol,0.0,m567_GvpA,0.0,puc19,28.638524543215535,0,0,0.0,,E15,Plate 1
0.25,0.25,1.0,1.0,0.25,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_1xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.4619453672413485,0,600,28.57142857142857,21.0,A2,Plate 2
0.25,0.25,1.0,0.25,1.0,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_0.25xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.6444658437863975,0,600,23.214285714285715,25.846153846153847,A4,Plate 2
0.25,0.25,1.0,1.0,0.25,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_1xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.560930847509403,0,600,23.214285714285715,25.846153846153847,A6,Plate 2
0.25,0.25,1.0,1.0,0.25,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_1xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.4619453672413485,0,600,28.57142857142857,21.0,A8,Plate 2
0.25,1.0,0.25,0.25,1.0,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_1xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.404238740286766,0,600,28.57142857142857,21.0,A10,Plate 2
0.25,1.0,0.25,0.25,1.0,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_1xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.480560408194438,0,600,28.57142857142857,21.0,A12,Plate 2
0.25,1.0,0.25,1.0,0.25,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_1xF_0.25xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.3207037440097755,0,600,28.57142857142857,21.0,A14,Plate 2
0.25,1.0,0.25,1.0,0.25,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_1xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.496010892185502,0,600,23.214285714285715,25.846153846153847,A16,Plate 2
0.25,0.25,1.0,0.25,1.0,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_0.25xF_1xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.5454803635183385,0,600,28.57142857142857,21.0,A18,Plate 2
0.25,1.0,1.0,0.25,0.25,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_1xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.558836655402181,0,600,23.214285714285715,25.846153846153847,A20,Plate 2
0.25,0.25,1.0,0.25,1.0,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_0.25xF_1xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.5454803635183385,0,600,28.57142857142857,21.0,A22,Plate 2
0.25,1.0,0.25,0.25,0.25,0.25,1.0,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_0.25xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,6.509274108864578,0,600,23.214285714285715,25.846153846153847,A24,Plate 2
0.25,1.0,1.0,0.25,0.25,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_1xK_0.25xF_0.25xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.383529507226459,0,600,28.57142857142857,21.0,C2,Plate 2
0.25,0.25,1.0,0.25,1.0,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_0.25xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.6444658437863975,0,600,23.214285714285715,25.846153846153847,C4,Plate 2
0.25,1.0,1.0,0.25,0.25,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_1xK_0.25xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.459851175134126,0,600,28.57142857142857,21.0,C6,Plate 2
0.25,0.25,1.0,1.0,0.25,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_1xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.560930847509403,0,600,23.214285714285715,25.846153846153847,C8,Plate 2
0.25,0.25,1.0,0.25,1.0,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_0.25xF_1xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.4691586956106715,0,600,28.57142857142857,21.0,C10,Plate 2
0.25,0.25,1.0,0.25,1.0,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_0.25xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.6444658437863975,0,600,23.214285714285715,25.846153846153847,C12,Plate 2
0.25,1.0,0.25,0.25,1.0,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_1xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.480560408194438,0,600,28.57142857142857,21.0,C14,Plate 2
0.25,1.0,1.0,0.25,0.25,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_1xK_0.25xF_0.25xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.383529507226459,0,600,28.57142857142857,21.0,C16,Plate 2
0.25,1.0,0.25,0.25,0.25,1.0,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_0.25xG_1xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.410288628596524,0,600,28.57142857142857,21.0,C18,Plate 2
0.25,0.25,1.0,1.0,0.25,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_1xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.560930847509403,0,600,23.214285714285715,25.846153846153847,C20,Plate 2
0.25,1.0,0.25,1.0,1.0,0.25,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_1xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.39097552360769,0,600,28.57142857142857,21.0,C22,Plate 2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,50,50fmol_12xA_1xN_1xJ_1xK_1xF_1xG_1xV_1xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,0.7395421654543038,0,600,50.0,12.0,C24,Plate 2
0.25,1.0,0.25,0.25,0.25,0.25,1.0,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_0.25xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,6.509274108864578,0,600,23.214285714285715,25.846153846153847,E2,Plate 2
0.25,1.0,1.0,0.25,0.25,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_1xK_0.25xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.459851175134126,0,600,28.57142857142857,21.0,E4,Plate 2
0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,12,50,50fmol_12xA_0.25xN_0.25xJ_0.25xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,8.87524581400233,0,600,12.5,48.0,E6,Plate 2
0.25,1.0,0.25,0.25,1.0,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_1xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.404238740286766,0,600,28.57142857142857,21.0,E8,Plate 2
0.25,1.0,1.0,0.25,0.25,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_1xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.558836655402181,0,600,23.214285714285715,25.846153846153847,E10,Plate 2
0.25,1.0,0.25,0.25,0.25,1.0,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_0.25xG_1xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.410288628596524,0,600,28.57142857142857,21.0,E12,Plate 2
0.25,0.25,1.0,0.25,1.0,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_0.25xF_1xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.5454803635183385,0,600,28.57142857142857,21.0,E14,Plate 2
0.25,1.0,0.25,0.25,0.25,0.25,0.25,0.35714285714285715,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,7.684581257040304,0,600,17.857142857142858,33.6,E18,Plate 2
0.25,1.0,0.25,0.25,0.25,1.0,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_0.25xG_1xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.410288628596524,0,600,28.57142857142857,21.0,E20,Plate 2
0.25,0.25,1.0,1.0,0.25,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_1xF_0.25xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.385623699333677,0,600,28.57142857142857,21.0,E22,Plate 2
0.25,0.25,1.0,1.0,0.25,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_1xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.560930847509403,0,600,23.214285714285715,25.846153846153847,E24,Plate 2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,50,50fmol_12xA_1xN_1xJ_1xK_1xF_1xG_1xV_1xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,0.7395421654543038,0,600,50.0,12.0,G2,Plate 2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,50,50fmol_12xA_1xN_1xJ_1xK_1xF_1xG_1xV_1xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,0.7395421654543038,0,600,50.0,12.0,G4,Plate 2
0.25,1.0,0.25,0.25,0.25,0.25,1.0,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_0.25xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,6.509274108864578,0,600,23.214285714285715,25.846153846153847,G6,Plate 2
0.25,0.25,1.0,1.0,1.0,0.25,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_1xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.45589547893159,0,600,28.57142857142857,21.0,G8,Plate 2
0.25,0.25,1.0,0.25,1.0,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_0.25xF_1xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.4691586956106715,0,600,28.57142857142857,21.0,G10,Plate 2
0.25,1.0,0.25,1.0,0.25,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_1xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.397025411917448,0,600,28.57142857142857,21.0,G12,Plate 2
0.25,0.25,1.0,1.0,0.25,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_1xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.4619453672413485,0,600,28.57142857142857,21.0,G14,Plate 2
0.25,0.25,1.0,1.0,0.25,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_1xF_0.25xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.385623699333677,0,600,28.57142857142857,21.0,G16,Plate 2
0.25,1.0,0.25,0.25,0.25,1.0,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.58559577677225,0,600,23.214285714285715,25.846153846153847,G18,Plate 2
