Source Plate,Source Plate Type,Source Well,Sample ID,Destination Plate Name,Destination Well,Transfer Volume,Sample Comment
384_source_c1,384PP_Plus_AQ_BP,A1,water,Axygen 384,A1,1750,
384_source_c1,384PP_Plus_AQ_BP,A1,water,Axygen 384,A3,1850,
384_source_c1,384PP_Plus_AQ_BP,A1,water,Axygen 384,A5,1850,
384_source_c1,384PP_Plus_AQ_BP,A1,water,Axygen 384,A7,1850,
384_source_c1,384PP_Plus_AQ_BP,A1,water,Axygen 384,A9,1850,
384_source_c1,384PP_Plus_AQ_BP,A1,water,Axygen 384,A11,850,
384_source_c1,384PP_Plus_AQ_BP,A2,water,Axygen 384,A11,925,
384_source_c1,384PP_Plus_AQ_BP,A2,water,Axygen 384,A13,1850,
384_source_c1,384PP_Plus_AQ_BP,A2,water,Axygen 384,A15,1850,
384_source_c1,384PP_Plus_AQ_BP,A2,water,Axygen 384,A17,1875,
384_source_c1,384PP_Plus_AQ_BP,A2,water,Axygen 384,A19,1775,
384_source_c1,384PP_Plus_AQ_BP,A2,water,Axygen 384,A21,1725,
384_source_c1,384PP_Plus_AQ_BP,A3,water,Axygen 384,A23,1725,
384_source_c1,384PP_Plus_AQ_BP,A3,water,Axygen 384,C1,1800,
384_source_c1,384PP_Plus_AQ_BP,A3,water,Axygen 384,C3,1775,
384_source_c1,384PP_Plus_AQ_BP,A3,water,Axygen 384,C5,1800,
384_source_c1,384PP_Plus_AQ_BP,A3,water,Axygen 384,C7,1750,
384_source_c1,384PP_Plus_AQ_BP,A3,water,Axygen 384,C9,1150,
384_source_c1,384PP_Plus_AQ_BP,A4,water,Axygen 384,C9,625,
384_source_c1,384PP_Plus_AQ_BP,A4,water,Axygen 384,C11,1800,
384_source_c1,384PP_Plus_AQ_BP,A4,water,Axygen 384,C13,1775,
384_source_c1,384PP_Plus_AQ_BP,A4,water,Axygen 384,C15,1725,
384_source_c1,384PP_Plus_AQ_BP,A4,water,Axygen 384,C17,1800,
384_source_c1,384PP_Plus_AQ_BP,A4,water,Axygen 384,C19,1775,
384_source_c1,384PP_Plus_AQ_BP,A4,water,Axygen 384,C21,500,
384_source_c1,384PP_Plus_AQ_BP,A5,water,Axygen 384,C21,1275,
384_source_c1,384PP_Plus_AQ_BP,A5,water,Axygen 384,C23,1800,
384_source_c1,384PP_Plus_AQ_BP,A5,water,Axygen 384,E1,1725,
384_source_c1,384PP_Plus_AQ_BP,A5,water,Axygen 384,E3,1875,
384_source_c1,384PP_Plus_AQ_BP,A5,water,Axygen 384,E5,1775,
384_source_c1,384PP_Plus_AQ_BP,A5,water,Axygen 384,E7,1550,
384_source_c1,384PP_Plus_AQ_BP,A6,water,Axygen 384,E7,250,
384_source_c1,384PP_Plus_AQ_BP,A6,water,Axygen 384,E9,1800,
384_source_c1,384PP_Plus_AQ_BP,A6,water,Axygen 384,E11,1725,
384_source_c1,384PP_Plus_AQ_BP,A6,water,Axygen 384,E13,1875,
384_source_c1,384PP_Plus_AQ_BP,A6,water,Axygen 384,E17,1925,
384_source_c1,384PP_Plus_AQ_BP,A6,water,Axygen 384,E19,1750,
384_source_c1,384PP_Plus_AQ_BP,A6,water,Axygen 384,E21,675,
384_source_c1,384PP_Plus_AQ_BP,A7,water,Axygen 384,E21,750,
384_source_c1,384PP_Plus_AQ_BP,A7,water,Axygen 384,E23,1750,
384_source_c1,384PP_Plus_AQ_BP,A7,water,Axygen 384,G1,1725,
384_source_c1,384PP_Plus_AQ_BP,A7,water,Axygen 384,G3,1775,
384_source_c1,384PP_Plus_AQ_BP,A7,water,Axygen 384,G5,1775,
384_source_c1,384PP_Plus_AQ_BP,A7,water,Axygen 384,G7,1725,
384_source_c1,384PP_Plus_AQ_BP,A7,water,Axygen 384,G9,500,
384_source_c1,384PP_Plus_AQ_BP,A8,water,Axygen 384,G9,1250,
384_source_c1,384PP_Plus_AQ_BP,A8,water,Axygen 384,G11,1725,
384_source_c1,384PP_Plus_AQ_BP,A8,water,Axygen 384,G13,1775,
384_source_c1,384PP_Plus_AQ_BP,A8,water,Axygen 384,G15,1775,
384_source_c1,384PP_Plus_AQ_BP,A8,water,Axygen 384,G17,1775,
384_source_c1,384PP_Plus_AQ_BP,A8,water,Axygen 384,G19,1700,
384_source_c1,384PP_Plus_AQ_BP,A9,water,Axygen 384,G19,75,
384_source_c1,384PP_Plus_AQ_BP,A9,water,Axygen 384,G21,1750,
384_source_c1,384PP_Plus_AQ_BP,A9,water,Axygen 384,G23,1800,
384_source_c1,384PP_Plus_AQ_BP,A9,water,Axygen 384,I1,1775,
384_source_c1,384PP_Plus_AQ_BP,A9,water,Axygen 384,I3,1850,
384_source_c1,384PP_Plus_AQ_BP,A9,water,Axygen 384,I5,1775,
384_source_c1,384PP_Plus_AQ_BP,A9,water,Axygen 384,I7,975,
384_source_c1,384PP_Plus_AQ_BP,A10,water,Axygen 384,I7,800,
384_source_c1,384PP_Plus_AQ_BP,A10,water,Axygen 384,I9,1875,
384_source_c1,384PP_Plus_AQ_BP,A10,water,Axygen 384,I11,1725,
384_source_c1,384PP_Plus_AQ_BP,A10,water,Axygen 384,I13,1750,
384_source_c1,384PP_Plus_AQ_BP,A10,water,Axygen 384,I15,1700,
384_source_c1,384PP_Plus_AQ_BP,A10,water,Axygen 384,I17,1775,
384_source_c1,384PP_Plus_AQ_BP,A10,water,Axygen 384,I19,375,
384_source_c1,384PP_Plus_AQ_BP,A11,water,Axygen 384,I19,1425,
384_source_c1,384PP_Plus_AQ_BP,A11,water,Axygen 384,I21,1775,
384_source_c1,384PP_Plus_AQ_BP,A11,water,Axygen 384,I23,2050,
384_source_c1,384PP_Plus_AQ_BP,A11,water,Axygen 384,K1,1725,
384_source_c1,384PP_Plus_AQ_BP,A11,water,Axygen 384,K3,1850,
384_source_c1,384PP_Plus_AQ_BP,A11,water,Axygen 384,K5,1175,
384_source_c1,384PP_Plus_AQ_BP,A12,water,Axygen 384,K5,625,
384_source_c1,384PP_Plus_AQ_BP,A12,water,Axygen 384,K7,1725,
384_source_c1,384PP_Plus_AQ_BP,A12,water,Axygen 384,K9,1775,
384_source_c1,384PP_Plus_AQ_BP,A12,water,Axygen 384,K11,1725,
384_source_c1,384PP_Plus_AQ_BP,A12,water,Axygen 384,K13,1700,
384_source_c1,384PP_Plus_AQ_BP,A12,water,Axygen 384,K15,1925,
384_source_c1,384PP_Plus_AQ_BP,A12,water,Axygen 384,K17,525,
384_source_c1,384PP_Plus_AQ_BP,A13,water,Axygen 384,K17,1325,
384_source_c1,384PP_Plus_AQ_BP,A13,water,Axygen 384,K19,1850,
384_source_c1,384PP_Plus_AQ_BP,A13,water,Axygen 384,K21,1775,
384_source_c1,384PP_Plus_AQ_BP,A13,water,Axygen 384,K23,1800,
384_source_c1,384PP_Plus_AQ_BP,A13,water,Axygen 384,M1,1425,
384_source_c1,384PP_Plus_AQ_BP,A13,water,Axygen 384,M3,1775,
384_source_c1,384PP_Plus_AQ_BP,A13,water,Axygen 384,M5,50,
384_source_c1,384PP_Plus_AQ_BP,A14,water,Axygen 384,M5,1675,
384_source_c1,384PP_Plus_AQ_BP,A14,water,Axygen 384,M7,1425,
384_source_c1,384PP_Plus_AQ_BP,A14,water,Axygen 384,M9,1775,
384_source_c1,384PP_Plus_AQ_BP,A14,water,Axygen 384,M11,1700,
384_source_c1,384PP_Plus_AQ_BP,A14,water,Axygen 384,M13,1800,
384_source_c1,384PP_Plus_AQ_BP,A14,water,Axygen 384,M15,1625,
384_source_c1,384PP_Plus_AQ_BP,A15,water,Axygen 384,M15,150,
384_source_c1,384PP_Plus_AQ_BP,A15,water,Axygen 384,M17,1800,
384_source_c1,384PP_Plus_AQ_BP,A15,water,Axygen 384,M19,1850,
384_source_c1,384PP_Plus_AQ_BP,A15,water,Axygen 384,M21,1725,
384_source_c1,384PP_Plus_AQ_BP,A15,water,Axygen 384,M23,1850,
384_source_c1,384PP_Plus_AQ_BP,A15,water,Axygen 384,O1,1850,
384_source_c1,384PP_Plus_AQ_BP,A15,water,Axygen 384,O3,775,
384_source_c1,384PP_Plus_AQ_BP,A16,water,Axygen 384,O3,1075,
384_source_c1,384PP_Plus_AQ_BP,A16,water,Axygen 384,O5,1725,
384_source_c1,384PP_Plus_AQ_BP,A16,water,Axygen 384,O7,1850,
384_source_c1,384PP_Plus_AQ_BP,A16,water,Axygen 384,O9,1725,
384_source_c1,384PP_Plus_AQ_BP,A16,water,Axygen 384,O11,1800,
384_source_c1,384PP_Plus_AQ_BP,A16,water,Axygen 384,O13,1825,
384_source_c1,384PP_Plus_AQ_BP,A17,water,Axygen 384,O13,25,
384_source_c1,384PP_Plus_AQ_BP,A17,water,Axygen 384,O15,1700,
384_source_c1,384PP_Plus_AQ_BP,A17,water,Axygen 384,O17,1750,
384_source_c1,384PP_Plus_AQ_BP,A17,water,Axygen 384,O19,1800,
384_source_c1,384PP_Plus_AQ_BP,A17,water,Axygen 384,O21,1925,
384_source_c1,384PP_Plus_AQ_BP,A17,water,Axygen 384,O23,1800,
384_source_c1,384PP_Plus_AQ_BP,A17,water,Axygen 384,E15,1000,
384_source_c1,384PP_Plus_AQ_BP,A18,water,Axygen 384,E15,1050,
384_source_c1,384PP_Plus_AQ_BP,A18,water,Axygen 384,A2,1725,
384_source_c1,384PP_Plus_AQ_BP,A18,water,Axygen 384,A4,1775,
384_source_c1,384PP_Plus_AQ_BP,A18,water,Axygen 384,A6,1775,
384_source_c1,384PP_Plus_AQ_BP,A18,water,Axygen 384,A8,1725,
384_source_c1,384PP_Plus_AQ_BP,A18,water,Axygen 384,A10,1700,
384_source_c1,384PP_Plus_AQ_BP,A18,water,Axygen 384,A12,250,
384_source_c1,384PP_Plus_AQ_BP,A19,water,Axygen 384,A12,1475,
384_source_c1,384PP_Plus_AQ_BP,A19,water,Axygen 384,A14,1725,
384_source_c1,384PP_Plus_AQ_BP,A19,water,Axygen 384,A16,1775,
384_source_c1,384PP_Plus_AQ_BP,A19,water,Axygen 384,A18,1725,
384_source_c1,384PP_Plus_AQ_BP,A19,water,Axygen 384,A20,1775,
384_source_c1,384PP_Plus_AQ_BP,A19,water,Axygen 384,A22,1525,
384_source_c1,384PP_Plus_AQ_BP,A20,water,Axygen 384,A22,200,
384_source_c1,384PP_Plus_AQ_BP,A20,water,Axygen 384,A24,1775,
384_source_c1,384PP_Plus_AQ_BP,A20,water,Axygen 384,C2,1700,
384_source_c1,384PP_Plus_AQ_BP,A20,water,Axygen 384,C4,1775,
384_source_c1,384PP_Plus_AQ_BP,A20,water,Axygen 384,C6,1725,
384_source_c1,384PP_Plus_AQ_BP,A20,water,Axygen 384,C8,1775,
384_source_c1,384PP_Plus_AQ_BP,A20,water,Axygen 384,C10,1050,
384_source_c1,384PP_Plus_AQ_BP,A21,water,Axygen 384,C10,650,
384_source_c1,384PP_Plus_AQ_BP,A21,water,Axygen 384,C12,1775,
384_source_c1,384PP_Plus_AQ_BP,A21,water,Axygen 384,C14,1725,
384_source_c1,384PP_Plus_AQ_BP,A21,water,Axygen 384,C16,1700,
384_source_c1,384PP_Plus_AQ_BP,A21,water,Axygen 384,C18,1725,
384_source_c1,384PP_Plus_AQ_BP,A21,water,Axygen 384,C20,1775,
384_source_c1,384PP_Plus_AQ_BP,A21,water,Axygen 384,C22,650,
384_source_c1,384PP_Plus_AQ_BP,A22,water,Axygen 384,C22,1050,
384_source_c1,384PP_Plus_AQ_BP,A22,water,Axygen 384,C24,1425,
384_source_c1,384PP_Plus_AQ_BP,A22,water,Axygen 384,E2,1775,
384_source_c1,384PP_Plus_AQ_BP,A22,water,Axygen 384,E4,1725,
384_source_c1,384PP_Plus_AQ_BP,A22,water,Axygen 384,E6,1925,
384_source_c1,384PP_Plus_AQ_BP,A22,water,Axygen 384,E8,1700,
384_source_c1,384PP_Plus_AQ_BP,A22,water,Axygen 384,E10,400,
384_source_c1,384PP_Plus_AQ_BP,A23,water,Axygen 384,E10,1375,
384_source_c1,384PP_Plus_AQ_BP,A23,water,Axygen 384,E12,1725,
384_source_c1,384PP_Plus_AQ_BP,A23,water,Axygen 384,E14,1725,
384_source_c1,384PP_Plus_AQ_BP,A23,water,Axygen 384,E18,1850,
384_source_c1,384PP_Plus_AQ_BP,A23,water,Axygen 384,E20,1725,
384_source_c1,384PP_Plus_AQ_BP,A23,water,Axygen 384,E22,1600,
384_source_c1,384PP_Plus_AQ_BP,A24,water,Axygen 384,E22,100,
384_source_c1,384PP_Plus_AQ_BP,A24,water,Axygen 384,E24,1775,
384_source_c1,384PP_Plus_AQ_BP,A24,water,Axygen 384,G2,1425,
384_source_c1,384PP_Plus_AQ_BP,A24,water,Axygen 384,G4,1425,
384_source_c1,384PP_Plus_AQ_BP,A24,water,Axygen 384,G6,1775,
384_source_c1,384PP_Plus_AQ_BP,A24,water,Axygen 384,G8,1700,
384_source_c1,384PP_Plus_AQ_BP,A24,water,Axygen 384,G10,1700,
384_source_c1,384PP_Plus_AQ_BP,A24,water,Axygen 384,G12,100,
384_source_c1,384PP_Plus_AQ_BP,B1,water,Axygen 384,G12,1625,
384_source_c1,384PP_Plus_AQ_BP,B1,water,Axygen 384,G14,1725,
384_source_c1,384PP_Plus_AQ_BP,B1,water,Axygen 384,G16,1700,
384_source_c1,384PP_Plus_AQ_BP,B1,water,Axygen 384,G18,1800,
384_source_c1,384PP_Plus_AQ_BP,B1,water,Axygen 384,G20,1725,
384_source_c1,384PP_Plus_AQ_BP,B1,water,Axygen 384,G22,1425,
384_source_c1,384PP_Plus_AQ_BP,B7,water,Axygen 384,G22,275,
384_source_c1,384PP_Plus_AQ_BP,B7,water,Axygen 384,G24,1750,
384_source_c1,384PP_Plus_AQ_BP,B7,water,Axygen 384,I2,1775,
384_source_c1,384PP_Plus_AQ_BP,B7,water,Axygen 384,I4,1700,
384_source_c1,384PP_Plus_AQ_BP,B7,water,Axygen 384,I6,1725,
384_source_c1,384PP_Plus_AQ_BP,B7,water,Axygen 384,I8,1775,
384_source_c1,384PP_Plus_AQ_BP,B7,water,Axygen 384,I10,1000,
384_source_c1,384PP_Plus_AQ_BP,B9,water,Axygen 384,I10,1050,
384_source_c1,384PP_Plus_AQ_BP,B9,water,Axygen 384,I12,1925,
384_source_c1,384PP_Plus_AQ_BP,B9,water,Axygen 384,I14,1700,
384_source_c1,384PP_Plus_AQ_BP,B9,water,Axygen 384,I16,1725,
384_source_c1,384PP_Plus_AQ_BP,B9,water,Axygen 384,I18,1750,
384_source_c1,384PP_Plus_AQ_BP,B9,water,Axygen 384,I20,1700,
384_source_c1,384PP_Plus_AQ_BP,B9,water,Axygen 384,I22,150,
384_source_c1,384PP_Plus_AQ_BP,B11,water,Axygen 384,I22,1650,
384_source_c1,384PP_Plus_AQ_BP,B11,water,Axygen 384,I24,1800,
384_source_c1,384PP_Plus_AQ_BP,B11,water,Axygen 384,K2,1725,
384_source_c1,384PP_Plus_AQ_BP,B11,water,Axygen 384,K4,1775,
384_source_c1,384PP_Plus_AQ_BP,B11,water,Axygen 384,K6,1700,
384_source_c1,384PP_Plus_AQ_BP,B11,water,Axygen 384,K8,1350,
384_source_c1,384PP_Plus_AQ_BP,B13,water,Axygen 384,K8,350,
384_source_c1,384PP_Plus_AQ_BP,B13,water,Axygen 384,K10,1800,
384_source_c1,384PP_Plus_AQ_BP,B13,water,Axygen 384,K12,1700,
384_source_c1,384PP_Plus_AQ_BP,B13,water,Axygen 384,K14,1775,
384_source_c1,384PP_Plus_AQ_BP,B13,water,Axygen 384,K16,1700,
384_source_c1,384PP_Plus_AQ_BP,B13,water,Axygen 384,K18,1750,
384_source_c1,384PP_Plus_AQ_BP,B13,water,Axygen 384,K20,925,
384_source_c1,384PP_Plus_AQ_BP,B15,water,Axygen 384,K20,775,
384_source_c1,384PP_Plus_AQ_BP,B15,water,Axygen 384,K22,1775,
384_source_c1,384PP_Plus_AQ_BP,B15,water,Axygen 384,K24,1775,
384_source_c1,384PP_Plus_AQ_BP,B15,water,Axygen 384,M2,1775,
384_source_c1,384PP_Plus_AQ_BP,B15,water,Axygen 384,M4,1850,
384_source_c1,384PP_Plus_AQ_BP,B15,water,Axygen 384,M6,1725,
384_source_c1,384PP_Plus_AQ_BP,B15,water,Axygen 384,M8,325,
384_source_c1,384PP_Plus_AQ_BP,B17,water,Axygen 384,M8,1450,
384_source_c1,384PP_Plus_AQ_BP,B17,water,Axygen 384,M10,1700,
384_source_c1,384PP_Plus_AQ_BP,B17,water,Axygen 384,M12,1725,
384_source_c1,384PP_Plus_AQ_BP,B17,water,Axygen 384,M14,1700,
384_source_c1,384PP_Plus_AQ_BP,B17,water,Axygen 384,M16,1850,
384_source_c1,384PP_Plus_AQ_BP,B17,water,Axygen 384,M18,1575,
384_source_c1,384PP_Plus_AQ_BP,B21,water,Axygen 384,M18,150,
384_source_c1,384PP_Plus_AQ_BP,B21,water,Axygen 384,M20,1700,
384_source_c1,384PP_Plus_AQ_BP,B21,water,Axygen 384,M22,1775,
384_source_c1,384PP_Plus_AQ_BP,B21,water,Axygen 384,M24,1850,
384_source_c1,384PP_Plus_AQ_BP,B21,water,Axygen 384,O2,1925,
384_source_c1,384PP_Plus_AQ_BP,B21,water,Axygen 384,O4,1750,
384_source_c1,384PP_Plus_AQ_BP,B21,water,Axygen 384,O6,850,
384_source_c1,384PP_Plus_AQ_BP,B22,water,Axygen 384,O6,875,
384_source_c1,384PP_Plus_AQ_BP,B22,water,Axygen 384,O8,1725,
384_source_c1,384PP_Plus_AQ_BP,B22,water,Axygen 384,O10,1700,
384_source_c1,384PP_Plus_AQ_BP,B22,water,Axygen 384,O12,1775,
384_source_c1,384PP_Plus_AQ_BP,B22,water,Axygen 384,O14,1700,
384_source_c1,384PP_Plus_AQ_BP,B22,water,Axygen 384,O16,1725,
384_source_c1,384PP_Plus_AQ_BP,B22,water,Axygen 384,O18,500,
384_source_c1,384PP_Plus_AQ_BP,B23,water,Axygen 384,O18,1225,
384_source_c1,384PP_Plus_AQ_BP,B23,water,Axygen 384,O20,1775,
384_source_c1,384PP_Plus_AQ_BP,B23,water,Axygen 384,O22,1725,
384_source_c1,384PP_Plus_AQ_BP,B23,water,Axygen 384,O24,1725,
384_source_c1,384PP_Plus_AQ_BP,B23,water,Axygen 384,E16,2050,
384_source_c1,384PP_Plus_AQ_BP,B23,water,Axygen 384,B1,1500,
384_source_c1,384PP_Plus_AQ_BP,B24,water,Axygen 384,B1,250,
384_source_c1,384PP_Plus_AQ_BP,B24,water,Axygen 384,B3,1775,
384_source_c1,384PP_Plus_AQ_BP,B24,water,Axygen 384,B5,1825,
384_source_c1,384PP_Plus_AQ_BP,B24,water,Axygen 384,B7,1425,
384_source_c1,384PP_Plus_AQ_BP,B24,water,Axygen 384,B9,1725,
384_source_c1,384PP_Plus_AQ_BP,B24,water,Axygen 384,B11,1700,
384_source_c1,384PP_Plus_AQ_BP,B24,water,Axygen 384,B13,1300,
384_source_c1,384PP_Plus_AQ_BP,C1,water,Axygen 384,B13,400,
384_source_c1,384PP_Plus_AQ_BP,C1,water,Axygen 384,B15,1825,
384_source_c1,384PP_Plus_AQ_BP,C1,water,Axygen 384,B17,1825,
384_source_c1,384PP_Plus_AQ_BP,C1,water,Axygen 384,B19,1925,
384_source_c1,384PP_Plus_AQ_BP,C1,water,Axygen 384,B21,1700,
384_source_c1,384PP_Plus_AQ_BP,C1,water,Axygen 384,B23,1775,
384_source_c1,384PP_Plus_AQ_BP,C1,water,Axygen 384,D1,550,
384_source_c1,384PP_Plus_AQ_BP,C7,water,Axygen 384,D1,1175,
384_source_c1,384PP_Plus_AQ_BP,C7,water,Axygen 384,D3,1575,
384_source_c1,384PP_Plus_AQ_BP,C7,water,Axygen 384,D5,1550,
384_source_c1,384PP_Plus_AQ_BP,C7,water,Axygen 384,D7,2050,
384_source_c1,384PP_Plus_AQ_BP,C7,water,Axygen 384,D9,1675,
384_source_c1,384PP_Plus_AQ_BP,C7,water,Axygen 384,D11,1775,
384_source_c1,384PP_Plus_AQ_BP,C7,water,Axygen 384,D13,200,
384_source_c1,384PP_Plus_AQ_BP,C9,water,Axygen 384,D13,1525,
384_source_c1,384PP_Plus_AQ_BP,C9,water,Axygen 384,D15,1700,
384_source_c1,384PP_Plus_AQ_BP,C9,water,Axygen 384,D17,1750,
384_source_c1,384PP_Plus_AQ_BP,C9,water,Axygen 384,D19,1725,
384_source_c1,384PP_Plus_AQ_BP,C9,water,Axygen 384,D21,1700,
384_source_c1,384PP_Plus_AQ_BP,C9,water,Axygen 384,D23,1575,
384_source_c1,384PP_Plus_AQ_BP,C9,water,Axygen 384,F1,25,
384_source_c1,384PP_Plus_AQ_BP,C11,water,Axygen 384,F1,1675,
384_source_c1,384PP_Plus_AQ_BP,C11,water,Axygen 384,F3,1675,
384_source_c1,384PP_Plus_AQ_BP,C11,water,Axygen 384,F5,1575,
384_source_c1,384PP_Plus_AQ_BP,C11,water,Axygen 384,F7,1675,
384_source_c1,384PP_Plus_AQ_BP,C11,water,Axygen 384,F9,1775,
384_source_c1,384PP_Plus_AQ_BP,C11,water,Axygen 384,F11,1625,
384_source_c1,384PP_Plus_AQ_BP,C13,water,Axygen 384,F11,100,
384_source_c1,384PP_Plus_AQ_BP,C13,water,Axygen 384,F13,1700,
384_source_c1,384PP_Plus_AQ_BP,C13,water,Axygen 384,F17,1700,
384_source_c1,384PP_Plus_AQ_BP,C13,water,Axygen 384,F19,1700,
384_source_c1,384PP_Plus_AQ_BP,C13,water,Axygen 384,F21,1700,
384_source_c1,384PP_Plus_AQ_BP,C13,water,Axygen 384,F23,1700,
384_source_c1,384PP_Plus_AQ_BP,C13,water,Axygen 384,H1,1400,
384_source_c1,384PP_Plus_AQ_BP,C15,water,Axygen 384,H1,300,
384_source_c1,384PP_Plus_AQ_BP,C15,water,Axygen 384,H3,1825,
384_source_c1,384PP_Plus_AQ_BP,C15,water,Axygen 384,H5,1925,
384_source_c1,384PP_Plus_AQ_BP,C15,water,Axygen 384,H7,1775,
384_source_c1,384PP_Plus_AQ_BP,C15,water,Axygen 384,H9,1775,
384_source_c1,384PP_Plus_AQ_BP,C15,water,Axygen 384,H11,1700,
384_source_c1,384PP_Plus_AQ_BP,C15,water,Axygen 384,H13,700,
384_source_c1,384PP_Plus_AQ_BP,C17,water,Axygen 384,H13,1050,
384_source_c1,384PP_Plus_AQ_BP,C17,water,Axygen 384,H15,1775,
384_source_c1,384PP_Plus_AQ_BP,C17,water,Axygen 384,H17,1750,
384_source_c1,384PP_Plus_AQ_BP,C17,water,Axygen 384,H19,1700,
384_source_c1,384PP_Plus_AQ_BP,C17,water,Axygen 384,H21,1550,
384_source_c1,384PP_Plus_AQ_BP,C17,water,Axygen 384,H23,1750,
384_source_c1,384PP_Plus_AQ_BP,C17,water,Axygen 384,J1,425,
384_source_c1,384PP_Plus_AQ_BP,C21,water,Axygen 384,J1,1325,
384_source_c1,384PP_Plus_AQ_BP,C21,water,Axygen 384,J3,1525,
384_source_c1,384PP_Plus_AQ_BP,C21,water,Axygen 384,J5,1750,
384_source_c1,384PP_Plus_AQ_BP,C21,water,Axygen 384,J7,1700,
384_source_c1,384PP_Plus_AQ_BP,C21,water,Axygen 384,J9,1700,
384_source_c1,384PP_Plus_AQ_BP,C21,water,Axygen 384,J11,1525,
384_source_c1,384PP_Plus_AQ_BP,C21,water,Axygen 384,J13,475,
384_source_c1,384PP_Plus_AQ_BP,C22,water,Axygen 384,J13,1300,
384_source_c1,384PP_Plus_AQ_BP,C22,water,Axygen 384,J15,1700,
384_source_c1,384PP_Plus_AQ_BP,C22,water,Axygen 384,J17,1750,
384_source_c1,384PP_Plus_AQ_BP,C22,water,Axygen 384,J19,1525,
384_source_c1,384PP_Plus_AQ_BP,C22,water,Axygen 384,J21,1700,
384_source_c1,384PP_Plus_AQ_BP,C22,water,Axygen 384,J23,1700,
384_source_c1,384PP_Plus_AQ_BP,C22,water,Axygen 384,L1,325,
384_source_c1,384PP_Plus_AQ_BP,C23,water,Axygen 384,L1,1200,
384_source_c1,384PP_Plus_AQ_BP,C23,water,Axygen 384,L3,1700,
384_source_c1,384PP_Plus_AQ_BP,C23,water,Axygen 384,L5,1925,
384_source_c1,384PP_Plus_AQ_BP,C23,water,Axygen 384,L7,1525,
384_source_c1,384PP_Plus_AQ_BP,C23,water,Axygen 384,L9,1700,
384_source_c1,384PP_Plus_AQ_BP,C23,water,Axygen 384,L11,1750,
384_source_c1,384PP_Plus_AQ_BP,C23,water,Axygen 384,L13,200,
384_source_c1,384PP_Plus_AQ_BP,C24,water,Axygen 384,L13,1525,
384_source_c1,384PP_Plus_AQ_BP,C24,water,Axygen 384,L15,1700,
384_source_c1,384PP_Plus_AQ_BP,C24,water,Axygen 384,L17,1775,
384_source_c1,384PP_Plus_AQ_BP,C24,water,Axygen 384,L19,1700,
384_source_c1,384PP_Plus_AQ_BP,C24,water,Axygen 384,L21,1700,
384_source_c1,384PP_Plus_AQ_BP,C24,water,Axygen 384,L23,1600,
384_source_c1,384PP_Plus_AQ_BP,D1,water,Axygen 384,L23,100,
384_source_c1,384PP_Plus_AQ_BP,D1,water,Axygen 384,N1,1550,
384_source_c1,384PP_Plus_AQ_BP,D1,water,Axygen 384,N3,1725,
384_source_c1,384PP_Plus_AQ_BP,D1,water,Axygen 384,N5,1750,
384_source_c1,384PP_Plus_AQ_BP,D1,water,Axygen 384,N7,1550,
384_source_c1,384PP_Plus_AQ_BP,D1,water,Axygen 384,N9,1775,
384_source_c1,384PP_Plus_AQ_BP,D1,water,Axygen 384,N11,1550,
384_source_c1,384PP_Plus_AQ_BP,D7,water,Axygen 384,N11,150,
384_source_c1,384PP_Plus_AQ_BP,D7,water,Axygen 384,N13,1750,
384_source_c1,384PP_Plus_AQ_BP,D7,water,Axygen 384,N15,1725,
384_source_c1,384PP_Plus_AQ_BP,D7,water,Axygen 384,N17,1750,
384_source_c1,384PP_Plus_AQ_BP,D7,water,Axygen 384,N19,1700,
384_source_c1,384PP_Plus_AQ_BP,D7,water,Axygen 384,N21,1700,
384_source_c1,384PP_Plus_AQ_BP,D7,water,Axygen 384,N23,1225,
384_source_c1,384PP_Plus_AQ_BP,D9,water,Axygen 384,N23,200,
384_source_c1,384PP_Plus_AQ_BP,D9,water,Axygen 384,P1,1575,
384_source_c1,384PP_Plus_AQ_BP,D9,water,Axygen 384,P3,1700,
384_source_c1,384PP_Plus_AQ_BP,D9,water,Axygen 384,P5,1525,
384_source_c1,384PP_Plus_AQ_BP,D9,water,Axygen 384,P7,1775,
384_source_c1,384PP_Plus_AQ_BP,D9,water,Axygen 384,P9,1525,
384_source_c1,384PP_Plus_AQ_BP,D9,water,Axygen 384,P11,1425,
384_source_c1,384PP_Plus_AQ_BP,D9,water,Axygen 384,P13,275,
384_source_c1,384PP_Plus_AQ_BP,D11,water,Axygen 384,P13,1400,
384_source_c1,384PP_Plus_AQ_BP,D11,water,Axygen 384,P15,1700,
384_source_c1,384PP_Plus_AQ_BP,D11,water,Axygen 384,P17,1700,
384_source_c1,384PP_Plus_AQ_BP,D11,water,Axygen 384,P19,1700,
384_source_c1,384PP_Plus_AQ_BP,D11,water,Axygen 384,P21,1775,
384_source_c1,384PP_Plus_AQ_BP,D11,water,Axygen 384,P23,1525,
384_source_c1,384PP_Plus_AQ_BP,D11,water,Axygen 384,F15,200,
384_source_c1,384PP_Plus_AQ_BP,D13,water,Axygen 384,F15,1850,
384_source_c1,384PP_Plus_AQ_BP,D13,water,Axygen 384,B2,1700,
384_source_c1,384PP_Plus_AQ_BP,D13,water,Axygen 384,B4,1700,
384_source_c1,384PP_Plus_AQ_BP,D13,water,Axygen 384,B6,1475,
384_source_c1,384PP_Plus_AQ_BP,D13,water,Axygen 384,B8,1500,
