well,ingredient1,concentration1,unit1,ingredient2,...
B2,puc19,22.068315,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.5921550000000001,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6983333333333334,fraction
B3,puc19,23.703005,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.7483333333333333,fraction
B4,puc19,21.25097,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.5943666666666667,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.57816,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6816666666666666,fraction
B5,puc19,23.703005,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.7483333333333333,fraction
B6,puc19,21.25097,concentration,wt_GvpW,0.5735450000000001,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.5943666666666667,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6816666666666666,fraction
B7,puc19,23.703005,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.7483333333333333,fraction
B8,puc19,30.786661666666667,concentration,wt_GvpW,0.5735450000000001,concentration,NN449_GvpN,0.5783566666666667,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.5943666666666667,concentration,NN410_GvpG,0.5921550000000001,concentration,NN458_GvpF,0.57816,concentration,NN400_GvpA,1.24781,concentration,water,0.5633333333333334,fraction
B9,puc19,23.703005,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.7483333333333333,fraction
C1,puc19,22.885659999999998,concentration,wt_GvpW,0.5735450000000001,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.7266666666666667,fraction
C10,puc19,3.8142766666666668,concentration,wt_GvpW,0.5735450000000001,concentration,NN449_GvpN,0.5783566666666667,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.5943666666666667,concentration,NN410_GvpG,0.5921550000000001,concentration,NN458_GvpF,0.57816,concentration,NN400_GvpA,11.646226666666665,concentration,water,0.645,fraction
