well,ingredient1,concentration1,unit1,ingredient2,...
A1,puc19,54.66781915127273,concentration,m169,0.0,concentration,m168,0.0,concentration,m167,0.0,concentration,m166,0.0,concentration,m165,0.0,concentration,m164,0.0,concentration,m163,0.0,concentration,m162,0.0,concentration,water,0.39090909090909093,fraction
A2,puc19,27.945862775090912,concentration,m169,0.8124799131136363,concentration,m168,0.7959857209090908,concentration,m167,0.7873999922727273,concentration,m166,0.8099449670454545,concentration,m165,0.790986487340909,concentration,m164,0.8085572244318183,concentration,m163,0.8002575291136363,concentration,m162,7.8569452125,concentration,water,0.23636363636363636,fraction
A3,puc19,54.66781915127273,concentration,m169,0.0,concentration,m168,0.0,concentration,m167,0.0,concentration,m166,0.0,concentration,m165,0.0,concentration,m164,0.0,concentration,m163,0.0,concentration,m162,0.0,concentration,water,0.39090909090909093,fraction
A4,puc19,27.945862775090912,concentration,m169,0.8124799131136363,concentration,m168,0.7959857209090908,concentration,m167,0.7873999922727273,concentration,m166,0.8099449670454545,concentration,m165,0.790986487340909,concentration,m164,0.8085572244318183,concentration,m163,0.8002575291136363,concentration,m162,7.8569452125,concentration,water,0.23636363636363636,fraction
B1,puc19,30.801644372545457,concentration,m169,0.8124799131136363,concentration,m168,0.0,concentration,m167,0.0,concentration,m166,0.8099449670454545,concentration,m165,0.790986487340909,concentration,m164,0.8085572244318183,concentration,m163,0.8002575291136363,concentration,m162,7.8569452125,concentration,water,0.31136363636363634,fraction
B2,puc19,35.901254368000004,concentration,m169,0.21195128168181818,concentration,m168,0.0,concentration,m167,0.20540869363636363,concentration,m166,0.19438679209090906,concentration,m165,0.20634430104545454,concentration,m164,0.1940537338636364,concentration,m163,0.2087628336818182,concentration,m162,7.8569452125,concentration,water,0.4431818181818182,fraction
B3,puc19,24.88609677781818,concentration,m169,1.5896346126136365,concentration,m168,0.0,concentration,m167,0.7873999922727273,concentration,m166,0.8099449670454545,concentration,m165,1.581972974681818,concentration,m164,1.5847721598863638,concentration,m163,0.8002575291136363,concentration,m162,7.8569452125,concentration,water,0.16818181818181818,fraction
B4,puc19,30.393675572909093,concentration,m169,0.21195128168181818,concentration,m168,0.09949821511363635,concentration,m167,0.20540869363636363,concentration,m166,0.09719339604545453,concentration,m165,1.581972974681818,concentration,m164,1.1966646921590909,concentration,m163,0.8002575291136363,concentration,m162,7.8569452125,concentration,water,0.30454545454545456,fraction
C1,puc19,27.945862775090912,concentration,m169,0.8124799131136363,concentration,m168,0.0,concentration,m167,0.7873999922727273,concentration,m166,0.8099449670454545,concentration,m165,0.790986487340909,concentration,m164,1.5847721598863638,concentration,m163,0.8002575291136363,concentration,m162,7.8569452125,concentration,water,0.23636363636363636,fraction
C2,puc19,31.209613172181818,concentration,m169,0.8124799131136363,concentration,m168,0.7959857209090908,concentration,m167,0.20540869363636363,concentration,m166,0.19438679209090906,concentration,m165,0.790986487340909,concentration,m164,0.8085572244318183,concentration,m163,0.2087628336818182,concentration,m162,7.8569452125,concentration,water,0.32045454545454544,fraction
C3,puc19,25.090081177636367,concentration,m169,1.5896346126136365,concentration,m168,0.7959857209090908,concentration,m167,0.0,concentration,m166,0.8099449670454545,concentration,m165,1.581972974681818,concentration,m164,1.5847721598863638,concentration,m163,0.8002575291136363,concentration,m162,7.8569452125,concentration,water,0.16363636363636364,fraction
C4,puc19,24.88609677781818,concentration,m169,0.8124799131136363,concentration,m168,0.0,concentration,m167,0.7873999922727273,concentration,m166,0.8099449670454545,concentration,m165,1.581972974681818,concentration,m164,1.5847721598863638,concentration,m163,1.6005150582272727,concentration,m162,7.8569452125,concentration,water,0.16590909090909092,fraction
D1,puc19,27.741878375272726,concentration,m169,0.8124799131136363,concentration,m168,0.0,concentration,m167,0.7873999922727273,concentration,m166,0.8099449670454545,concentration,m165,1.581972974681818,concentration,m164,0.8085572244318183,concentration,m163,0.8002575291136363,concentration,m162,7.8569452125,concentration,water,0.2409090909090909,fraction
D2,puc19,31.209613172181818,concentration,m169,0.8124799131136363,concentration,m168,0.1989964302272727,concentration,m167,0.20540869363636363,concentration,m166,0.19438679209090906,concentration,m165,0.790986487340909,concentration,m164,0.8085572244318183,concentration,m163,0.8002575291136363,concentration,m162,7.8569452125,concentration,water,0.32272727272727275,fraction
D3,puc19,29.169769174,concentration,m169,0.8124799131136363,concentration,m168,0.7959857209090908,concentration,m167,0.7873999922727273,concentration,m166,0.06479559736363637,concentration,m165,0.790986487340909,concentration,m164,0.8085572244318183,concentration,m163,0.8002575291136363,concentration,m162,7.8569452125,concentration,water,0.275,fraction
D4,puc19,25.090081177636367,concentration,m169,0.8124799131136363,concentration,m168,0.7959857209090908,concentration,m167,0.0,concentration,m166,0.8099449670454545,concentration,m165,1.581972974681818,concentration,m164,1.5847721598863638,concentration,m163,1.6005150582272727,concentration,m162,7.8569452125,concentration,water,0.16136363636363638,fraction
E1,puc19,27.741878375272726,concentration,m169,0.8124799131136363,concentration,m168,0.0,concentration,m167,0.7873999922727273,concentration,m166,0.8099449670454545,concentration,m165,0.790986487340909,concentration,m164,0.8085572244318183,concentration,m163,1.6005150582272727,concentration,m162,7.8569452125,concentration,water,0.2409090909090909,fraction
E2,puc19,20.398439981818182,concentration,m169,1.5896346126136365,concentration,m168,0.0,concentration,m167,1.5747999845454546,concentration,m166,1.5874921354090907,concentration,m165,1.581972974681818,concentration,m164,1.5847721598863638,concentration,m163,1.6005150582272727,concentration,m162,7.8569452125,concentration,water,0.05909090909090909,fraction
E3,puc19,29.169769174,concentration,m169,0.8124799131136363,concentration,m168,0.7959857209090908,concentration,m167,0.7873999922727273,concentration,m166,0.09719339604545453,concentration,m165,0.790986487340909,concentration,m164,0.8085572244318183,concentration,m163,0.8002575291136363,concentration,m162,7.8569452125,concentration,water,0.2727272727272727,fraction
E4,puc19,27.945862775090912,concentration,m169,0.8124799131136363,concentration,m168,0.7959857209090908,concentration,m167,0.0,concentration,m166,0.8099449670454545,concentration,m165,1.581972974681818,concentration,m164,0.8085572244318183,concentration,m163,0.8002575291136363,concentration,m162,7.8569452125,concentration,water,0.23636363636363636,fraction
F1,puc19,29.373753573818185,concentration,m169,0.8124799131136363,concentration,m168,0.0,concentration,m167,0.7873999922727273,concentration,m166,0.8099449670454545,concentration,m165,0.790986487340909,concentration,m164,0.8085572244318183,concentration,m163,0.8002575291136363,concentration,m162,7.8569452125,concentration,water,0.275,fraction
F2,puc19,26.313987576545454,concentration,m169,0.8124799131136363,concentration,m168,0.0,concentration,m167,0.7873999922727273,concentration,m166,0.8099449670454545,concentration,m165,1.581972974681818,concentration,m164,1.5847721598863638,concentration,m163,0.8002575291136363,concentration,m162,7.8569452125,concentration,water,0.20227272727272727,fraction
F3,puc19,28.96578477418182,concentration,m169,0.8124799131136363,concentration,m168,0.7959857209090908,concentration,m167,0.7873999922727273,concentration,m166,0.19438679209090906,concentration,m165,0.790986487340909,concentration,m164,0.8085572244318183,concentration,m163,0.8002575291136363,concentration,m162,7.8569452125,concentration,water,0.2681818181818182,fraction
F4,puc19,27.945862775090912,concentration,m169,0.8124799131136363,concentration,m168,0.7959857209090908,concentration,m167,0.0,concentration,m166,0.8099449670454545,concentration,m165,0.790986487340909,concentration,m164,1.5847721598863638,concentration,m163,0.8002575291136363,concentration,m162,7.8569452125,concentration,water,0.2340909090909091,fraction
G1,puc19,19.582502382545456,concentration,m169,0.8124799131136363,concentration,m168,0.7959857209090908,concentration,m167,0.7873999922727273,concentration,m166,0.8099449670454545,concentration,m165,0.790986487340909,concentration,m164,0.8085572244318183,concentration,m163,0.8002575291136363,concentration,m162,11.904462443181819,concentration,water,0.2909090909090909,fraction
G2,puc19,26.313987576545454,concentration,m169,0.8124799131136363,concentration,m168,0.0,concentration,m167,0.7873999922727273,concentration,m166,0.8099449670454545,concentration,m165,1.581972974681818,concentration,m164,0.8085572244318183,concentration,m163,1.6005150582272727,concentration,m162,7.8569452125,concentration,water,0.20454545454545456,fraction
G3,puc19,28.55781597454546,concentration,m169,0.8124799131136363,concentration,m168,0.7959857209090908,concentration,m167,0.7873999922727273,concentration,m166,0.3887735841818181,concentration,m165,0.790986487340909,concentration,m164,0.8085572244318183,concentration,m163,0.8002575291136363,concentration,m162,7.8569452125,concentration,water,0.2590909090909091,fraction
G4,puc19,27.945862775090912,concentration,m169,0.8124799131136363,concentration,m168,0.7959857209090908,concentration,m167,0.0,concentration,m166,0.8099449670454545,concentration,m165,0.790986487340909,concentration,m164,0.8085572244318183,concentration,m163,1.6005150582272727,concentration,m162,7.8569452125,concentration,water,0.23636363636363636,fraction
H1,puc19,35.69726996818182,concentration,m169,0.21195128168181818,concentration,m168,0.1989964302272727,concentration,m167,0.20540869363636363,concentration,m166,0.19438679209090906,concentration,m165,0.20634430104545454,concentration,m164,0.1940537338636364,concentration,m163,0.2087628336818182,concentration,m162,7.8569452125,concentration,water,0.4318181818181818,fraction
H2,puc19,26.313987576545454,concentration,m169,0.8124799131136363,concentration,m168,0.0,concentration,m167,0.7873999922727273,concentration,m166,0.8099449670454545,concentration,m165,0.790986487340909,concentration,m164,1.5847721598863638,concentration,m163,1.6005150582272727,concentration,m162,7.8569452125,concentration,water,0.20227272727272727,fraction
H3,puc19,27.945862775090912,concentration,m169,0.8124799131136363,concentration,m168,0.7959857209090908,concentration,m167,0.7873999922727273,concentration,m166,0.8099449670454545,concentration,m165,0.790986487340909,concentration,m164,0.8085572244318183,concentration,m163,0.8002575291136363,concentration,m162,7.8569452125,concentration,water,0.23636363636363636,fraction
